	SRR7359508.tabular	SRR7359507.tabular	SRR7359506.tabular	SRR7359505.tabular	SRR7359512.tabular	SRR7359511.tabular	SRR7359510.tabular	SRR7359509.tabular
Gypc	1550.79874610654	1577.74772287665	1697.18832666528	1649.80048630796	1712.12961046172	1607.31857406001	1569.92092393103	1916.38923422822
Gys1	299.082615320546	292.256890170745	351.505708739368	250.373645642812	384.564356949587	296.881195444025	337.927813804515	293.273286504582
Gys2	5.53856695038049	4.39484045369541	1.91556244544615	1.90398209614306	8.1822203606295	7.56385211322357	1.69812971761063	7.07901036390371
Gzf1	345.606577703743	453.767276844051	480.806173806982	481.707470324194	416.270460847026	461.394978906638	458.49502375487	569.354690696827
Gzma	3.32314017022829	1.09871011342385	0	0	1.02277754507869	0	0	0
Gzmb	8.86170712060878	13.1845213610862	90.0314349359688	69.4953465092217	6.13666527047213	37.8192605661178	0	73.8239652235673
Gzmc	0	1.09871011342385	0	0.95199104807153	0	0.945481514152946	0	0
Gzmd	0	0	0	0.95199104807153	0	0	0	0
Gzme	2.2154267801522	0	0	0	0	0	0	0
Gzmf	0	0	0	0	1.02277754507869	0	0	0
Gzmg	0	0	0	0	0	0.945481514152946	0	0
Gzmk	6.64628034045659	12.0858112476624	0.957781222723073	3.80796419228612	5.11388772539344	0	46.6985672342923	15.1693079226508
Gzmm	22.154267801522	23.0729123819009	68.9602480360612	25.7037582979313	34.7744365326754	34.0373345095061	32.2644646346019	30.3386158453016
Gzmn	2.2154267801522	0	11.4933746726769	0	4.09111018031475	1.89096302830589	0	0
H13	3646.59248013052	4160.81519953613	3969.04538696441	3985.9865182755	3736.20637217245	3416.02471063459	3550.78923952382	3350.39447651614
H19	0	0	0	0	1.02277754507869	0	0.849064858805314	0
H1f0	441.977642640363	475.741479112528	556.470890402105	348.42872359418	291.491600347426	523.796758840732	489.910423530666	396.424580378608
H1f1	833.000469337226	582.316360114642	487.510642366044	469.331586699264	421.384348572419	496.377794930297	353.210981263011	458.113099264054
H1f10	15.5079874610654	8.78968090739082	8.62003100450765	11.4238925768584	8.1822203606295	0.945481514152946	7.64158372924783	17.1918823123376
H1f11-ps	2.2154267801522	0	0	0	0	0	0	0
H1f2	430.900508739602	291.158180057321	300.743303935045	380.796419228612	285.354935076954	245.825193679766	241.134419900709	312.487743206607
H1f3	478.532184512874	337.304004821123	253.812024021614	276.077403940744	178.98607038877	191.932747373048	168.114842043452	311.476456011763
H1f4	2844.60798571542	2015.03434801935	1895.44903976896	1579.35314875067	1274.38082116805	1835.17961897087	1385.67384957027	2052.91300553208
H1f5	1776.77227768206	1284.39212259248	1097.61728124064	919.623352437098	679.124289932249	899.152919959452	644.440227833234	1047.69353385775
H1f6	4.43085356030439	4.39484045369541	1.91556244544615	0	0	4.72740757076473	0	0
H1f7	0	0	0	0	0	0	0	0
H1f8	0	0	0	6.66393733650071	0	0	0	0
H2-Aa	700.074862528094	284.565919376778	625.431138438166	237.997762017883	360.017695867698	807.441213086616	1015.48157113116	843.413520499385
H2-Ab1	900.570986131868	579.02022977437	635.008950665397	442.675837353262	601.393196506269	971.954996549229	1019.72689542518	966.790558270278
H2-Bl	2.2154267801522	3.29613034027156	0.957781222723073	1.90398209614306	1.02277754507869	1.89096302830589	0	0
H2-D1	4209.31088228917	3907.01316333522	3696.07773848834	4112.60132766901	3347.55090504255	3459.51686028563	3481.16592110179	3871.20738186049
H2-DMa	1499.84393016304	1020.70169537076	1231.70665242187	640.68997535214	1127.10085467671	1044.75707313901	1350.01312550045	1127.58522225038
H2-DMb1	78.647650695403	93.3903596410275	111.102621835876	76.1592838457224	121.710527864364	82.2568917313063	117.170950515133	100.117432289495
H2-DMb2	38.7699686526634	18.6780719282055	28.7334366816922	26.6557493460028	39.8883242580688	22.6915563396707	69.6233184220358	26.2934670659281
H2-Ea	0	2.19742022684771	0	0	0	4.72740757076473	0	0
H2-Eb1	118.525332738142	47.2445348772257	97.6936847177534	39.0316329709327	73.6399832456655	169.241191033377	221.605928148187	210.347736527425
H2-Eb2	6.64628034045659	9.88839102081467	14.3667183408461	10.4719015287868	4.09111018031475	10.4002966556824	1.69812971761063	12.1354463381206
H2-K1	10498.9075111413	10452.0293090011	10287.5281132685	10259.6075250669	8360.1836534732	8978.29245839638	8646.87652207332	11015.951413429
H2-K2	78.647650695403	73.6135775993981	75.6647165951227	92.3431316629384	108.414419778341	60.5108169057886	96.7933939038058	85.9594115616879
H2-Ke6	0	0	0	0	0	0	0	0
H2-M1	0	0	0	0	0	0	0	0
H2-M10.1	0	0	0	0	0	0	0	1.01128719484339
H2-M10.2	0	0	0	14.279865721073	4.09111018031475	0	0	5.05643597421694
H2-M10.3	0	0	0	0	0	0	0	2.02257438968677
H2-M10.4	0	1.09871011342385	0	0	0	0	0	0
H2-M10.5	1.1077133900761	0	0	0	0	0	0	0
H2-M10.5-ps1	0	0	0	0	0	0	0	0
H2-M10.6	0	0	0	0	0	9.45481514152946	0	2.02257438968677
H2-M11	0	0	0	0	2.04555509015738	0	0	0
H2-M2	0	0	0	1.90398209614306	3.06833263523606	0	0	1.01128719484339
H2-M3	295.759475150318	341.698845274818	286.376585594199	257.989574027385	270.013271900774	282.698972731731	195.284917525222	336.758635882848
H2-M5	3.32314017022829	2.19742022684771	0.957781222723073	0	2.04555509015738	7.56385211322357	6.79251887044251	4.04514877937355
H2-M6-ps	0	1.09871011342385	0	0	0	0	0	0
H2-M9	0	1.09871011342385	0	0	0	0	0	0
H2-Oa	0	0	0	0	0	0	0	0
H2-Ob	995.834337678412	711.964153498657	640.755638001736	634.026038015639	869.360913316885	561.61601940685	1060.48200864784	545.083798020586
H2-Pa	0	0	0	0	0	0	0	0
H2-Pb	0	0	0.957781222723073	0.95199104807153	0	0	0	0
H2-Q1	2.2154267801522	0	0.957781222723073	0.95199104807153	0	1.89096302830589	0.849064858805314	1.01128719484339
H2-Q10	3.32314017022829	1.09871011342385	0	1.90398209614306	6.13666527047213	1.89096302830589	2.54719457641594	0
H2-Q2	5.53856695038049	2.19742022684771	1.91556244544615	3.80796419228612	1.02277754507869	1.89096302830589	1.69812971761063	1.01128719484339
H2-Q3	0	0	0	0	0	0	0	0
H2-Q4	1486.55136948212	1193.1991831783	1211.59324674469	1526.04165005866	1360.29413495465	1410.6584191162	1412.84392505204	1704.01892331111
H2-Q5	544.99498791744	469.149218431985	515.286297825013	666.393733650071	689.352065383036	645.763874166462	671.610303315004	826.221638187047
H2-Q6	2158.93339725832	1815.0691073762	1920.35135155976	2240.98692716038	1707.01572273633	2305.08393150488	2670.30898094271	2936.7780138252
H2-Q7	1430.05798658824	1112.99334489836	1143.59077993135	1425.13059896308	1190.51306247159	1578.95412863542	1298.22016911333	1974.03260433429
H2-T-ps	7.75399373053269	10.9871011342385	2.87334366816922	4.75995524035765	3.06833263523606	4.72740757076473	4.24532429402657	10.1128719484339
H2-T10	0	0	0	0	0	0	0	0
H2-T22	119.633046128219	115.364561909505	124.511558953999	203.726084287307	105.346087143105	129.530967438954	135.001312550045	184.054269461496
H2-T23	0	0	0	0	0	0	0	0
H2-T24	0	0	0	0	0	0	0	0
H2-T3	3.32314017022829	14.2832314745101	5.74668733633844	0	1.02277754507869	2.83644454245884	1.69812971761063	1.01128719484339
H2ab1	0	0	0	0	0	0	0	0
H2ab2	0	2.19742022684771	0	0	0	0	0	0
H2ab3	0	0	0	0	0	0	0	0
H2ac1	0	0	0	0	0	0	0	0
H2ac10	3.32314017022829	2.19742022684771	1.91556244544615	1.90398209614306	2.04555509015738	2.83644454245884	4.24532429402657	3.03386158453016
H2ac11	11.077133900761	7.69097079396697	5.74668733633844	2.85597314421459	3.06833263523606	1.89096302830589	4.24532429402657	6.06772316906032
H2ac12	2.2154267801522	0	0.957781222723073	2.85597314421459	2.04555509015738	0	0	0
H2ac13	46.5239623831961	30.7638831758679	4.78890611361536	11.4238925768584	12.2733305409443	11.3457781698354	7.64158372924783	13.146733532964
H2ac14	0	0	0	0.95199104807153	0	0	0	0
H2ac15	518.409866555614	296.65173062444	290.207710485091	207.534048479594	155.462186851961	244.879712165613	153.680739443762	239.675065177883
H2ac18	0	0	0	0	0	0	0	0
H2ac19	0	0	0	0	0	0	0	0
H2ac20	125.171613078599	79.1071281665174	62.2557794769997	49.5035344997196	39.8883242580688	41.6011866227296	25.4719457641594	69.7788164441937
H2ac21	68.6782301847181	39.5535640832587	35.4379052407537	23.7997762017883	13.2961080860229	13.2367411981412	22.0756863289382	23.2596054813979
H2ac4	194.957556653393	91.1929394141798	84.2847475996304	84.7272032783662	59.3210976145639	70.911113561471	55.1892158223454	102.140006679182
H2ac5-ps	7.75399373053269	2.19742022684771	2.87334366816922	2.85597314421459	5.11388772539344	0.945481514152946	0.849064858805314	2.02257438968677
H2ac6	117.417619348066	41.7509843101064	26.817874236246	148.510603499159	46.024989528541	27.4189639104354	38.2079186462391	37.4176262092053
H2ac7	2.2154267801522	0	0	9.5199104807153	1.02277754507869	0	0	0
H2ac8	5.53856695038049	6.59226068054312	2.87334366816922	10.4719015287868	8.1822203606295	8.50933362737652	1.69812971761063	8.0902975587471
H2af-ps	0	0	0	0	0	0	0	0
H2aj	275.820634128948	271.381398015692	258.60093013523	175.166352845162	175.917737753534	254.334527307143	163.869517749426	239.675065177883
H2al1a	0	0	0	0	0	0	0	0
H2al1b	0	0	0	0	0	0	0	0
H2al1c	0	0	0	0	0	0	0	0
H2al1d	0	0	0	0	0	0	0	0
H2al1e	0	0	0	0	0	0	0	0
H2al1f	0	0	0	0	0	0	0	0
H2al1g	0	0	0	0	0	0	0	0
H2al1h	0	0	0	0	0	0	0	0
H2al1i	0	0	0	0	0	0	0	0
H2al1j	0	0	0	0	0	0	0	0
H2al1k	0	0	0	0	0	0	0	0
H2al1m	0	0	0	0	0	0	0	0
H2al1n	0	0	0	0	0	0	0	0
H2al1o	0	0	0	0	0	0	0	0
H2al2a	0	0	0	0	0	0	0	0
H2al2b	0	0	0	0	0	0	0	0
H2al2c	0	0	0	0	0	0	0	0
H2al3	0	0	0	0	0	0	0	0
H2ap	0	0	0	0	0	0	0	0
H2aw	0	0	0	0	0	0	0	0
H2ax	1494.30536321266	1218.46951578705	1223.08662141736	991.022681042463	1000.27643908696	1035.30225799748	783.686864677305	1146.7996789524
H2az1	7048.38030105421	6292.3128195784	5404.7594398263	5258.79854954713	5369.58211166311	4696.20668079768	3341.07021939891	5192.95974552079
H2az2	813.061628315856	775.68934007724	865.834225341658	840.608095447161	717.989836645239	645.763874166462	933.12227982704	860.605402811723
H2bc1	5.53856695038049	0	0	0.95199104807153	1.02277754507869	0	0	0
H2bc11	150.649021050349	68.1200270322789	80.4536227087381	71.3993286053648	53.1844323440918	65.2382244765533	33.1135294934073	81.9142627823144
H2bc12	99.6942051068488	64.8238966920073	55.5513109179382	87.5831764225808	54.2072098891705	46.3285941934944	26.3210106229647	63.7110932751334
H2bc13	1805.57282582404	1182.21208204407	832.31188254635	799.672480380085	665.828181846226	803.659287030004	487.36322895425	975.892143023869
H2bc14	2068.10089927208	1228.35790680787	877.327600014335	927.23928082167	806.971483067085	855.660770308416	571.420649975977	1009.2646204537
H2bc15	119.633046128219	87.8968090739082	57.4668733633844	80.9192390860801	46.024989528541	53.8924463067179	44.1513726578763	85.9594115616879
H2bc18	0	0	0	0	0	0	0	0
H2bc21	268.066640398416	309.836251985526	205.922962885461	273.221430796529	163.64440721259	214.624303712719	202.077436395665	181.020407876966
H2bc3	470.778190782342	310.93496209895	145.582745853907	223.71789629681	143.188856311016	189.096302830589	136.699442267656	224.505757255232
H2bc4	292.43633498009	204.360081096837	132.173808735784	277.981386036887	181.031625478928	171.132154061683	208.020890407302	143.602781667761
H2bc6	1757.94115005077	1152.54690898162	762.393853287566	959.606976456103	778.333711804882	846.205955166887	697.082249079163	976.903430218712
H2bc7	207.14240394423	214.248472117651	153.244995635692	124.71082729737	131.938303315151	142.767708637095	155.378869161373	120.343176186363
H2bc8	389.915113306787	247.209775520367	134.08937118123	250.373645642812	137.052191040544	153.168005292777	125.661599103187	198.212290189304
H2bc9	281.359201079329	172.497487807545	123.553777731276	152.318567691445	101.25497696279	126.694522896495	66.2270589868145	170.907535928532
H2bfm	0	0	0	0	0	0	0	0
H2bl1	0	0	0.957781222723073	0	0	0	0	0
H2bu1-ps	4.43085356030439	1.09871011342385	0	1.90398209614306	7.15944281555082	1.89096302830589	1.69812971761063	0
H2bu2	4.43085356030439	1.09871011342385	2.87334366816922	4.75995524035765	2.04555509015738	1.89096302830589	5.09438915283189	1.01128719484339
H3c1	111.879052397686	52.7380854443449	34.4801240180306	33.3196866825036	23.5238835368098	39.7102235944237	22.0756863289382	51.5756469370127
H3c10	11.077133900761	1.09871011342385	3.83112489089229	3.80796419228612	3.06833263523606	5.67288908491768	0	3.03386158453016
H3c11	88.6170712060879	49.4419551040734	29.6912179044153	31.4157045863605	28.6377712622033	24.5825193679766	26.3210106229647	30.3386158453016
H3c13	0	0	0	0	0	0	0	0
H3c14	0	0	0	0	0	0	0	0
H3c15	27.6928347519025	31.8625932892917	7.66224978178458	42.8395971632189	21.4783284466524	22.6915563396707	5.9434540116372	30.3386158453016
H3c2	109.663625617534	50.5406652174972	54.5935296952151	79.9672480380085	50.1160997088557	46.3285941934944	39.9060483638498	51.5756469370127
H3c3	81.9707908656313	43.9484045369541	31.6067803498614	14.279865721073	32.728881442518	21.7460748255178	3.39625943522126	17.1918823123376
H3c4	101.909631887001	41.7509843101064	32.5645615725845	79.015256989937	43.9794344383836	48.2195572218003	38.2079186462391	75.8465396132541
H3c6	422.038801618993	185.682009168631	252.854242798891	161.83847817216	115.573862593892	195.71467342966	119.718145091549	195.178428604774
H3c7	129.602466638903	69.2187371457027	48.8468423588767	73.3033107015078	30.6833263523606	42.5466681368826	39.0569835050445	53.5982213266995
H3c8	219.327251235067	154.918125992763	87.1580912677996	59.9754360285064	77.7310934259803	94.5481514152946	49.2457618107082	81.9142627823144
H3f3a	1517.56734440425	1251.43081918977	1267.14455766263	1389.90693018443	1132.21474240211	977.627885634146	1191.23799690386	1379.39573376638
H3f3a-ps1	4.43085356030439	3.29613034027156	4.78890611361536	2.85597314421459	2.04555509015738	2.83644454245884	2.54719457641594	2.02257438968677
H3f3a-ps2	2.2154267801522	0	0	0	1.02277754507869	0	0	0
H3f3aos	22.154267801522	53.8367955577688	46.9312799134306	19.0398209614306	36.8199916228328	28.3644454245884	39.0569835050445	18.203169507181
H3f3b	2607.55732023914	2520.44100019432	1977.81822492314	2061.06061907486	2068.05619614911	2359.92185932575	2171.90790882399	2581.81620843517
H3f3c	7.75399373053269	3.29613034027156	1.91556244544615	2.85597314421459	6.13666527047213	2.83644454245884	1.69812971761063	7.07901036390371
H3f4	0	0	0	0	0	0	0	0
H4c1	26.5851213618264	15.3819415879339	5.74668733633844	10.4719015287868	9.20499790570819	9.45481514152946	1.69812971761063	11.1241591432773
H4c11	91.9402113763161	35.1587236295633	23.9445305680768	16.183847817216	20.4555509015738	15.1277042264471	27.1700754817701	27.3047542607715
H4c12	23.2619811915981	9.88839102081467	8.62003100450765	14.279865721073	6.13666527047213	9.45481514152946	5.09438915283189	6.06772316906032
H4c14	175.018715632024	76.9097079396697	71.8335917042304	66.6393733650071	37.8427691679115	66.1837059907062	40.7551132226551	51.5756469370127
H4c2	0	0	0	0	0	0	0	0
H4c3	337.85258397321	184.583299055207	111.102621835876	94.2471137590815	94.0955341472393	110.621337155895	53.4910861047348	125.39961216058
H4c4	4745.444163086	2496.26937769899	2000.8049742685	2173.3955627473	1494.27799335996	1598.80924043263	1255.76692617306	1969.98745555492
H4c6	27.6928347519025	14.2832314745101	9.57781222723073	7.61592838457224	13.2961080860229	3.78192605661178	11.0378431644691	14.1580207278074
H4c8	9.96942051068488	6.59226068054312	9.57781222723073	3.80796419228612	3.06833263523606	4.72740757076473	2.54719457641594	6.06772316906032
H4c9	33.2314017022829	38.4548539698349	31.6067803498614	31.4157045863605	27.6149937171246	41.6011866227296	23.7738160465488	33.3724774298318
H4f16	114.094479177838	60.4290562383119	38.3112489089229	167.550424460589	66.4805404301147	57.6743723633297	35.6607240698232	56.6320829112297
H60b	0	0	0	0	0	0	0	0
H60c	0	1.09871011342385	0	0.95199104807153	9.20499790570819	0	0	5.05643597421694
H6pd	1019.09631887001	1226.16048658102	1425.17845941193	692.097491948002	1295.8591496147	1112.83174215802	1195.48332119788	847.458669278759
Haao	317.91374295184	471.346638658833	384.070270311952	337.956822065393	321.152149154708	367.792309005496	540.00525020018	333.724774298318
Habp2	7.75399373053269	5.49355056711926	23.9445305680768	3.80796419228612	6.13666527047213	7.56385211322357	0	1.01128719484339
Habp4	114.094479177838	148.32586531222	107.271496944984	146.606621403016	164.667184757669	91.7117068728358	105.284042491859	135.512484109014
Hacd1	982.541776997499	1025.09653582445	898.398786914242	927.23928082167	959.365337283809	1127.95944638446	1204.82303464474	1094.21274482055
Hacd2	1906.37474432096	1994.15885586429	2018.04503627751	2375.21766493847	1917.70789702254	2480.94349313733	2092.09581209629	1925.49081898181
Hacd3	888.386138841031	887.757771646473	954.907879054903	792.056551995513	895.953129488931	874.570400591475	736.988297443013	828.244212576734
Hacd4	527.271573676223	603.191852269695	574.668733633844	577.858566179419	535.935433621233	442.485348623579	753.120529760314	453.056663289838
Hace1	1396.82658488596	1720.58003762175	1696.23054544256	2174.34755379538	1523.93854216725	1857.87117531054	1715.11101478673	1751.54942146875
Hacl1	0	1.09871011342385	0	0	0	0	3.39625943522126	0
Hadh	1055.65086074252	1010.81330434994	951.076754164011	817.760310293444	981.866443275541	967.227588978464	1023.1231548604	892.966593046711
Hadha	1880.89733634921	2121.60922902146	2316.87277776711	1742.1436179709	1771.45070807629	1653.6471682535	1674.35590156408	1788.96704767795
Hadhb	670.166600996039	820.736454727618	854.340850668981	910.103441956383	831.518144148973	773.40387857711	995.953079378634	913.192336943579
Hadhb-ps	4.43085356030439	3.29613034027156	4.78890611361536	3.80796419228612	5.11388772539344	9.45481514152946	5.09438915283189	9.10158475359049
Hagh	229.296671745752	153.819415879339	93.8625598268611	198.96612904695	241.37550063857	125.749041382342	185.945204078364	163.828525564629
